"","context","type","date_published","url","author_name","claim_reviewed","review_rating"
"3169","http://schema.org","ClaimReview","2016-05-25","https://www.factcheck.org/2016/05/trumps-misleading-attack-on-martinez/","FactCheck.org","""Syrian refugees are being relocated in large numbers to New Mexico.""","False"
"3170","http://schema.org","ClaimReview","2018-10-10","https://www.politifact.com/california/statements/2018/oct/05/yes-10-campaign/will-californias-rent-control-measure-prop-10-real/","PolitiFact","California’s rent control measure Proposition 10 would have ""No effect on homeowners""","Half True"
"3171","http://schema.org","ClaimReview","2018-05-18","https://www.washingtonpost.com/news/fact-checker/wp/2018/05/18/comeys-claim-he-didnt-tell-congress-that-fbi-agents-thought-flynn-was-not-intentionally-lying/","Washington Post","“No … .And I saw that in the media. I don’t know what — maybe someone misunderstood something I said. I didn’t believe that and didn’t say that.”","Two Pinocchios"
"3172","http://schema.org","ClaimReview","2016-06-09","https://www.factcheck.org/2016/04/trump-on-clintons-3-a-m-call/","FactCheck.org","Says that “instead of taking charge” during the Benghazi attacks, then-Secretary of State Hillary Clinton “decided to go home and sleep.”","No Evidence"
"3173","http://schema.org","ClaimReview","2016-12-28","https://www.politifact.com/florida/statements/2016/dec/28/jeff-brandes/florida-no-permit-needed-driverless-cars-florida-s/","PolitiFact","""Unlike California, we in Florida welcome driverless cars - no permit required.""","True"
"3174","http://schema.org","ClaimReview","2017-10-11","https://www.washingtonpost.com/news/fact-checker/wp/2017/03/28/do-80-percent-of-americans-oppose-sanctuary-cities/?utm_term=.7febbc86a8c8","Washington Post","“According to one recent poll, 80 percent of Americans believe that cities that arrest illegal immigrants for a crime should be required to turn them over to immigration authorities.”","Not the whole story"
"3175","http://schema.org","ClaimReview","2018-03-22","https://www.politifact.com/pennsylvania/statements/2018/mar/22/donald-trump/did-conor-lamb-say-very-nice-things-about-trump-no/","PolitiFact","Says Conor Lamb ""ran on a campaign that said very nice things about me.""","False"
"3176","http://schema.org","ClaimReview","2016-09-02","https://www.politifact.com/california/statements/2016/sep/02/no-60-campaign-against-condom-requirement-adult-fi/would-californias-prop-60-expose-adult-film-perfor/","PolitiFact","California’s Prop 60, which would require condom use in adult films, would put ""workers in the adult film industry at risk for lawsuits and harassment.""","Half True"
"3177","http://schema.org","ClaimReview","2016-08-07","https://www.politifact.com/truth-o-meter/statements/2016/aug/07/america-rising-now/pro-trump-super-pac-ad-wrong-clinton-wealth/","PolitiFact","Through the Clinton Foundation, ""the Clintons are now worth in excess of $100 million.""","Mostly False"
"3178","http://schema.org","ClaimReview","2016-07-15","https://www.politifact.com/truth-o-meter/statements/2012/aug/28/chris-christie/chris-christie-says-there-has-been-5-trillion-debt/","PolitiFact","There has been ""$5 trillion in debt added over the last four years.""","Mostly True"
"3179","http://schema.org","ClaimReview","2016-09-30","https://www.politifact.com/wisconsin/statements/2016/sep/30/donald-trump/nuclear-claim-donald-trump-says-hillary-clinton-ga/","PolitiFact","Says Hillary Clinton ""gave up 20 percent of America's uranium supply to Russia.""","Mostly False"
"3180","http://schema.org","ClaimReview","2017-03-23","https://www.politifact.com/punditfact/statements/2017/mar/23/blog-posting/snoop-dogg-wasnt-arrested-over-comments-about-shoo/","PolitiFact","Says ""Snoop Dogg arrested for conspiracy after talking about his ‘murder Trump’ video.""","Pants on Fire"
"3181","http://schema.org","ClaimReview","2019-05-30","https://www.washingtonpost.com/politics/2019/05/30/fbi-texts-evidence-treason-coup/","Washington Post","""You had Strzok and Page who were in charge of launching this investigation and they were saying things like we must stop this president, we need an insurance policy against this president. That in my view when you have people that are in the highest echelons of the law enforcement of this nation saying things like that, that sounds an awful lot like a coup and it could well be treason.”","Three Pinocchios"
"3182","http://schema.org","ClaimReview","2019-02-08","https://www.politifact.com/north-carolina/article/2019/feb/08/do-nc-texas-face-more-election-lawsuits-all-other-/","PolitiFact","""North Carolina and Texas have more (redistricting) litigation than the other 48 states, combined.""","Depends how you count"
"3183","http://schema.org","ClaimReview","2018-11-05","https://www.politifact.com/missouri/statements/2018/nov/05/josh-hawley/checking-josh-hawley-whether-gunstock-company-his-/","PolitiFact","Says a manufacturing operation in his hometown that made gunstock for Remington rifles ""closed down, we lost those jobs and it's been devastating for my little town.""","Half True"
"3184","http://schema.org","ClaimReview","2017-12-14","https://www.politifact.com/punditfact/statements/2017/dec/14/truth-examiner/new-jersey-police-chief-said-black-people-have-no-/","PolitiFact","""New Jersey police chief says black people ‘have no value’ and should all be executed.""","Mostly True"
"3185","http://schema.org","ClaimReview","2018-10-11","https://www.politifact.com/west-virginia/statements/2018/oct/11/joe-manchin/did-patrick-morrisey-make-efforts-put-educators-ja/","PolitiFact","Says Patrick Morrisey undertook ""efforts to put educators in jail.""","False"
"3186","http://schema.org","ClaimReview","2017-02-01","https://www.politifact.com/wisconsin/statements/2017/feb/01/paul-ryan/paul-ryans-damning-claim-affordable-care-act-obama/","PolitiFact","""Obamacare has failed.""","Mostly False"
"3187","http://schema.org","ClaimReview","2017-06-15","https://www.politifact.com/wisconsin/statements/2017/jun/15/donald-trump/donald-trumps-claim-about-obamacare-premiums-doubl/","PolitiFact","""Obamacare premiums have doubled"" in Wisconsin.","Half True"
"3188","http://schema.org","ClaimReview","2016-05-16","https://www.politifact.com/punditfact/statements/2015/apr/23/bill-maher/bill-maher-says-more-americans-have-been-moon-farm/","PolitiFact","""More astronauts have been to the moon than farmers who paid the inheritance tax in 2013.""","Mostly True"
"3189","http://schema.org","ClaimReview","2016-06-09","https://www.washingtonpost.com/news/fact-checker/wp/2016/06/09/gary-johnsons-claim-that-states-operate-at-a-deficit-because-of-federal-education-requirements/","Washington Post","""The Department of Education gives every state about 11 cents out of every school dollar that every state spends, but it comes with 15 cents’ worth of strings attached.""","Three Pinocchios"
"3190","http://schema.org","ClaimReview","2017-09-12","https://www.politifact.com/punditfact/statements/2017/sep/12/freedom-daily/freedom-daily-misleads-about-potential-food-poison/","PolitiFact","""Muslims’ disturbing plan comes out after grocery stores go bare to prepare for Irma.""","Mostly False"
"3191","http://schema.org","ClaimReview","2016-12-14","https://www.politifact.com/punditfact/statements/2016/dec/14/conservative-tribune/conservative-website-exaggerates-misleads-post-reg/","PolitiFact","""Before Leaving, Obama Enacts Rules to Take $3,000 From EVERY American.""","Mostly False"
"3192","http://schema.org","ClaimReview","2018-10-16","https://www.politifact.com/texas/statements/2018/oct/16/alexander-strenger/austin-mayoral-hopeful-says-60-percent-austins-wat/","PolitiFact","Says 60 percent of Austin’s ""waterways are found to be contaminated with fecal matter and deemed unsafe to swim.""","Half True"
"3193","http://schema.org","ClaimReview","2018-09-07","https://www.politifact.com/california/statements/2018/sep/06/john-cox/john-coxs-exaggerated-claim-half-people-want-leave/","PolitiFact","""Fully half the people — our research is showing half the people — in (California) want to leave.""","Half True"
"3194","http://schema.org","ClaimReview","2017-12-04","https://www.factcheck.org/2017/12/factchecking-trumps-criticism-fbi/","FactCheck.org","""Hillary Clinton lied many times to the FBI.""","No Evidence"
"3195","http://schema.org","ClaimReview","2017-04-02","https://www.politifact.com/texas/statements/2017/apr/02/blog-posting/fake-news-next-star-wars-movie-isnt-seeking-extras/","PolitiFact","Says extras are needed to portray aliens in a Star Wars movie being shot near Rosenberg, Texas.","Pants on Fire"
"3196","http://schema.org","ClaimReview","2018-10-03","https://www.politifact.com/illinois/statements/2018/oct/03/brendan-kelly/illinois-brendan-kelly-wants-cash-mike-bost-vote/","PolitiFact","""While southern Illinois families struggled,"" Mike Bost ""voted to raise his own pay.""","Mostly False"
"3197","http://schema.org","ClaimReview","2017-04-11","https://www.politifact.com/truth-o-meter/statements/2016/mar/09/hillary-clinton/hillary-clinton-said-my-predecessors-did-same-thin/","PolitiFact","Regarding her State Department email practices, ""my predecessors did the same thing.""","Mostly False"
"3198","http://schema.org","ClaimReview","2016-11-02","https://www.politifact.com/truth-o-meter/statements/2016/oct/31/donald-trump/trumps-claim-about-weak-economic-growth-under-obam/","PolitiFact","Says Barack Obama ""is the first president in modern history not to have a single year of 3 percent growth.""","Mostly True"
"3199","http://schema.org","ClaimReview","2017-11-02","https://www.politifact.com/florida/statements/2017/nov/02/florida-agency-health-care-administration/ahca-oversells-gov-scotts-role-reducing-number-uni/","PolitiFact","""Under Gov. (Rick) Scott’s leadership, Florida has had much success in lowering the rate of uninsured children.""","Half True"
"3200","http://schema.org","ClaimReview","2019-05-17","https://www.politifact.com/texas/statements/2019/may/17/dan-crenshaw/are-vast-majority-asylum-claims-without-merit/","PolitiFact","Says about 80% to 90% of people seeking asylum do not have a valid claim.","False"
"3201","http://schema.org","ClaimReview","2017-05-19","https://www.politifact.com/texas/statements/2017/may/19/ted-cruz/ted-cruz-partly-right-first-congress-required-able/","PolitiFact","""The first Congress passed a law mandating that every able-bodied man must own a musket.""","Half True"
"3202","http://schema.org","ClaimReview","2018-07-10","https://www.politifact.com/truth-o-meter/statements/2018/jul/10/blog-posting/did-justice-kennedy-quit-due-family-ties-trump-and/","PolitiFact","""Justice Kennedy quit because he and his son helped Trump launder illegal Russian money through Deutsche Bank.""","False"
"3203","http://schema.org","ClaimReview","2016-10-18","https://www.politifact.com/florida/statements/2016/oct/17/patrick-murphy/patrick-murphy-attacks-marco-rubios-record-immigra/","PolitiFact","Says Marco Rubio ""opposes immigration reform. Worse, Rubio supports Donald Trump. His plan would deport 800,000 children, destroying families.""","Half True"
"3204","http://schema.org","ClaimReview","2019-05-16","https://www.washingtonpost.com/politics/2019/05/16/joe-bidens-defense-crime-bills-role-incarceration-trend/","Washington Post","“This idea that the crime bill generated mass incarceration, it did not generate mass incarceration.""","Two Pinocchios"
"3205","http://schema.org","ClaimReview","2017-08-23","https://www.politifact.com/california/statements/2017/aug/22/john-moorlach/has-crime-been-getting-worse-jerry-brown-was-elect/","PolitiFact","""Crime has been getting worse since Jerry Brown was elected governor.""","Mostly False"
"3206","http://schema.org","ClaimReview","2018-07-05","https://www.politifact.com/punditfact/statements/2018/jul/05/diamond-and-silk/no-evidence-obama-secretly-granted-citizenship-250/","PolitiFact","""Obama secretly gave citizenship to 2,500 Iranians as part of nuke deal.""","False"
"3207","http://schema.org","ClaimReview","2018-07-20","https://www.politifact.com/wisconsin/statements/2018/jul/20/leah-vukmir/sen-tammy-baldwins-patriotism-questioned-challenge/","PolitiFact","Tammy Baldwin ""opposed displaying the flag and reciting the Pledge of Allegiance or singing the National Anthem in our classrooms.""","Mostly False"
"3208","http://schema.org","ClaimReview",NA,"https://www.politifact.com/wisconsin/statements/2017/mar/21/mark-pocan/americas-wealthiest-get-600-billion-tax-breaks-rep/","PolitiFact","Under ""Trumpcare,"" the Republican replacement for Obamacare, ""$600 billion worth of tax breaks will go to the wealthiest in this country.""","Half True"
"3209","http://schema.org","ClaimReview","2017-06-20","https://www.politifact.com/punditfact/statements/2017/jun/20/londonwebnewscom/kellyanne-conway-did-not-say-liberal-women-hate-he/","PolitiFact","Says Kellyanne Conway said liberal women hate her because of her ""striking beauty and intellect.""","Pants on Fire"
"3210","http://schema.org","ClaimReview","2018-06-26","https://www.washingtonpost.com/news/fact-checker/wp/2018/06/26/president-trumps-misconceptions-about-immigration-courts-and-law/","Washington Post","“Hiring many thousands of judges, and going through a long and complicated legal process, is not the way to go - will always be disfunctional. People must simply be stopped at the Border and told they cannot come into the U.S. illegally. Children brought back to their country...... ....If this is done, illegal immigration will be stopped in it’s tracks - and at very little, by comparison, cost. This is the only real answer - and we must continue to BUILD THE WALL!”","Three Pinocchios"
"3211","http://schema.org","ClaimReview","2017-03-16","https://www.politifact.com/illinois/statements/2017/mar/16/peter-roskam/rep-roskam-gdp-growth-obama/","PolitiFact","“The past (Obama) administration was the first administration that never had a whole year of 3 percent growth.""","Mostly True"
"3212","http://schema.org","ClaimReview","2017-09-22","https://www.politifact.com/truth-o-meter/statements/2017/sep/22/luther-strange/did-roy-moore-fight-pay-raises-politicians-during-/","PolitiFact","""Roy Moore fought for pay increases for politicians while courts had to shut down because of lack of funding.""","False"
"3213","http://schema.org","ClaimReview","2018-02-09","https://www.politifact.com/truth-o-meter/statements/2018/feb/09/rand-paul/rand-paul-gets-numbers-right-speech-federal-debt/","PolitiFact","""George W. Bush doubled the debt from $5 trillion to $10 trillion. President Obama doubled the debt from $10 trillion to $20 trillion. Now we're on course to exceed $30 trillion in the next seven years or so.""","Mostly True"
"3214","http://schema.org","ClaimReview","2017-05-16","https://www.washingtonpost.com/news/fact-checker/wp/2017/05/16/president-trumps-evolving-claims-about-when-china-stopped-manipulating-its-currency/","Washington Post","On China, “You know, since I’ve been talking about currency manipulation with respect to them and other countries, they stopped.”","Four Pinocchios"
"3215","http://schema.org","ClaimReview","2017-09-26","https://www.politifact.com/truth-o-meter/article/2016/aug/04/did-trump-campaign-soften-platform-language-benefi/","PolitiFact","Did Trump campaign soften platform language to benefit Russia?","evidence stacked against campaign"
"3216","http://schema.org","ClaimReview","2018-07-04","https://www.washingtonpost.com/news/fact-checker/wp/2018/07/04/trump-claims-obama-gave-citizenship-to-2500-iranians-during-nuclear-deal-talks/","Washington Post","“Just out that the Obama Administration granted citizenship, during the terrible Iran Deal negotiation, to 2,500 Iranians - including to government officials. How big (and bad) is that?”","Four Pinocchios"
"3217","http://schema.org","ClaimReview","2018-06-11","https://www.politifact.com/truth-o-meter/statements/2018/jun/11/donald-trump/have-101-utilities-cut-rates-thanks-gop-tax-bill/","PolitiFact","""101 utilities cut rates, credit GOP tax cuts.""","Mostly True"
"3218","http://schema.org","ClaimReview","2016-05-11","https://www.politifact.com/truth-o-meter/statements/2016/may/11/donald-trump/donald-trump-falsely-claims-hillary-clinton-wants-/","PolitiFact","Says Hillary Clinton ""wants to abolish the Second Amendment.""","False"
"3219","http://schema.org","ClaimReview","2016-06-23","https://www.factcheck.org/2016/06/clintons-equal-pay-claim/","FactCheck.org","Claims that Donald Trump said “women will start making equal pay as soon as we do as good a job as men.”","Spins the Facts"
"3220","http://schema.org","ClaimReview","2016-07-01","https://www.politifact.com/wisconsin/statements/2016/jul/01/gwen-moore/poem-rep-gwen-moore-says-terrorists-can-be-banned-/","PolitiFact","""If you're a terrorist you can't fly,"" but ""an assault weapon you can buy.""","Mostly True"
"3221","http://schema.org","ClaimReview","2016-10-06","https://www.washingtonpost.com/news/fact-checker/wp/2016/10/06/clinton-kaine-airbrush-out-inconvenient-details-about-u-s-troop-departure-from-iraq/?hpid=hp_rhp-top-table-main_factchecker-305am%3Ahomepage%2Fstory","Washington Post","“George W. Bush made the agreement about when American troops would leave Iraq, not Barack Obama.""","Two Pinocchios"
"3222","http://schema.org","ClaimReview","2017-04-27","https://www.politifact.com/florida/statements/2017/apr/27/bob-cortes/are-all-florida-charter-schools-not-profit/","PolitiFact","""All charter schools are not-for-profit.""","Half True"
"3223","http://schema.org","ClaimReview","2018-09-25","https://www.factcheck.org/2018/09/fake-biden-photo-reappears/","FactCheck.org","""Photo shows Joe Biden groping woman's chest.""","False"
"3224","http://schema.org","ClaimReview","2017-04-11","https://www.politifact.com/truth-o-meter/statements/2016/nov/04/conservative-daily-post/evidence-ridiculously-thin-sensational-claim-huge-/","PolitiFact","""FBI confirms evidence of huge underground Clinton sex network.""","Pants on Fire"
"3225","http://schema.org","ClaimReview","2018-06-18","https://www.politifact.com/texas/statements/2018/jun/18/ted-cruz/ted-cruz-says-child-parent-separations-border-tied/","PolitiFact","""There’s actually a court order that prevents keeping the kids with the parents when you put the parents in jail.""","Mostly False"
"3226","http://schema.org","ClaimReview","2019-05-23","https://www.politifact.com/facebook-fact-checks/statements/2019/may/23/facebook-posts/no-north-carolina-did-not-ban-sharia-law-or-make-p/","PolitiFact","Says North Carolina banned and criminalized ""Islamic Sharia Law""","Mostly False"
"3227","http://schema.org","ClaimReview","2019-05-10","https://www.factcheck.org/2019/05/steve-kings-climate-change-rainfall-claims/","FactCheck.org","Global warming will result in ""more evaporation"" and more rain in ""more places,"" and that's ""surely gotta shrink the deserts and expand the green growth.""","We Explain the Science"
"3228","http://schema.org","ClaimReview","2018-04-02","https://www.politifact.com/truth-o-meter/statements/2018/apr/02/donald-trump/donald-trump-base-comparison-us-mexico-border-laws/","PolitiFact","Mexico has ""very strong border laws -- ours are pathetic.""","Mostly False"
"3229","http://schema.org","ClaimReview","2017-07-11","https://www.politifact.com/punditfact/statements/2017/jul/11/newslocom/fake-news-story-twists-paul-ryans-words-poor-peopl/","PolitiFact","Says Paul Ryan said that 22 million Americans ""choose to be poor, so it’s their own problem if they can’t afford to be healthy.""","Pants on Fire"
"3230","http://schema.org","ClaimReview","2017-09-12","https://www.politifact.com/illinois/statements/2017/sep/12/karen-lewis/call-it-what-you-want-karen-lewis-calls-illinois-s/","PolitiFact","The new Illinois school funding formula ""created a tax shelter for the wealthy and a voucher program…""","Half True"
"3231","http://schema.org","ClaimReview","2019-02-01","https://www.washingtonpost.com/politics/2019/02/01/no-amnesty-international-does-not-say-percent-migrant-women-mexico-have-been-raped/?utm_term=.ead388a2a2e0","Washington Post","""One in 3 women is sexually assaulted on the dangerous journey north.”","Two Pinocchios"
"3232","http://schema.org","ClaimReview","2016-10-20","https://www.politifact.com/wisconsin/statements/2016/oct/19/ron-johnson/testing-ron-johnson-claim-russ-feingold-judges-and/","PolitiFact","""During his 18-year Senate career, (Russ Feingold) supported judges who voted to deny your individual Second Amendment right. … (He) promises to protect those rights, but that's not what his record shows.""","Mostly False"
"3233","http://schema.org","ClaimReview","2018-11-15","https://www.politifact.com/west-virginia/statements/2018/nov/15/patrick-morrisey/how-late-did-joe-manchin-decide-kavanaugh-vote/","PolitiFact","Says Joe Manchin ""refused to commit to Kavanaugh until AFTER the Senate had the votes.""","True"
"3234","http://schema.org","ClaimReview","2017-10-06","https://www.politifact.com/truth-o-meter/statements/2017/oct/06/charles-schumer/are-republicans-paying-tax-cuts-reductions-medicar/","PolitiFact","""The Republicans are proposing to pay for their giant tax cut to the rich by gutting Medicare and Medicaid.""","Half True"
"3235","http://schema.org","ClaimReview","2016-07-29","https://www.politifact.com/truth-o-meter/statements/2016/jul/29/hillary-clinton/hillary-clinton-says-donald-trump-has-called-us-mi/","PolitiFact","Says Donald Trump ""claimed our armed forces are 'a disaster.'""","Mostly True"
"3236","http://schema.org","ClaimReview","2018-10-23","https://www.politifact.com/north-carolina/statements/2018/oct/23/ted-budd/budd-falsely-accuses-manning-getting-30m-taxpayer-/","PolitiFact","Kathy Manning got ""$30 million of your tax dollars plus $2.3 million a year"" to build a luxury hotel and parking lot","False"
"3237","http://schema.org","ClaimReview","2018-05-23","https://www.factcheck.org/2018/05/trump-misquotes-clapper-on-fbi-spy/","FactCheck.org","Claimed former intelligence director James Clapper said, “Trump should be happy that the FBI was SPYING on his campaign.""","False"
"3238","http://schema.org","ClaimReview","2018-04-19","https://www.weeklystandard.com/holmes-lybrand/fact-check-did-the-fbi-raid-obama-and-find-a-massive-secret-that-was-hidden-for-years","The Weekly Standard","Did the FBI raid Obama and uncover a 'massive secret'?","MIXED"
"3239","http://schema.org","ClaimReview","2017-04-06","https://www.politifact.com/florida/statements/2017/apr/06/randolph-bracy/has-us-supreme-court-banned-all-state-laws-make-ex/","PolitiFact","""There are no federal or state laws that say prosecutors must seek death sentences. And the United States Supreme Court has banned all state laws that make executions mandatory for murders.""","True"
"3240","http://schema.org","ClaimReview","2016-05-17","https://www.politifact.com/global-news/statements/2016/may/17/jack-lew/treasury-secretary-lew-says-about-100000-people-le/","PolitiFact","""Almost 100,000 people left Puerto Rico last year.""","Mostly True"
"3241","http://schema.org","ClaimReview","2016-12-23","https://www.politifact.com/wisconsin/statements/2016/dec/23/paul-ryan/repeal-and-replace-works-paul-ryan-says-obamacare-/","PolitiFact","""Because of Obamacare, Medicare is going broke.""","Pants on Fire"
"3242","http://schema.org","ClaimReview","2019-02-05","https://www.politifact.com/truth-o-meter/article/2019/feb/05/fact-checking-state-union-2019/","PolitiFact","""In the past, most of the people in this room voted for a wall — but the proper wall never got built. I will get it built.""","Needs context"
"3243","http://schema.org","ClaimReview","2017-03-15","https://www.washingtonpost.com/news/fact-checker/wp/2017/03/15/mulvaneys-suggestion-that-a-person-making-one-fifth-his-pay-couldnt-afford-a-doctor/","The Washington Post","""I could afford it. How could the person who makes one-fifth of what I was making ever afford to go to the doctor?”","Four Pinocchios"
"3244","http://schema.org","ClaimReview","2018-05-16","https://www.politifact.com/illinois/statements/2018/may/15/jeff-sessions/aclu-really-blame-chicagos-murder-spike/","PolitiFact","A legal settlement that reined in Chicago police ""resulted in approximately 236 additional victims killed and over 1,100 additional shootings in 2016 alone.""","Mostly False"
"3245","http://schema.org","ClaimReview","2016-09-20","https://www.politifact.com/florida/statements/2016/sep/19/david-jolly/david-jolly-attacks-charlie-crist-saying-alabama-c/","PolitiFact","Says Charlie Crist ""stood there, over 3 African-American prisoners in chains, on their knees, on the side of the road. Saying that it was a great sight. Saying we needed to bring it to Florida. And you did this — whether you know or not — on the eve of Juneteenth, the day the African-American community celebrates the end of slavery.""","Half True"
"3246","http://schema.org","ClaimReview","2017-10-06","https://www.washingtonpost.com/news/fact-checker/wp/2017/10/06/are-red-low-tax-states-subsidizing-blue-high-tax-states-through-the-tax-code/?utm_term=.432336704075","Washington Post","""If I live in a high tax state and you live in a low tax state, you actually pay more towards the federal government than I do. And that's just not fair. It's not right.”","Needs Context"
"3247","http://schema.org","ClaimReview","2018-07-25","https://www.politifact.com/punditfact/statements/2018/jul/25/supremeinsidercom/did-obama-admit-being-born-kenya/","PolitiFact","""Barack Obama: I'm 'the First Sitting American President to Come From Kenya.'""","Mostly False"
"3248","http://schema.org","ClaimReview","2016-07-11","https://www.politifact.com/truth-o-meter/statements/2014/jun/23/chain-email/video-barack-obama-speech-circulating-internet-was/","PolitiFact","Says Obama said ""ordinary men and women are too small-minded to govern their own affairs"" and that individuals should ""surrender their rights to an all-powerful sovereign.""","Pants on Fire"
"3249","http://schema.org","ClaimReview","2018-05-15","https://www.politifact.com/wisconsin/statements/2018/may/11/mike-pence/mike-pence-uses-outdated-figure-claiming-large-dro/","PolitiFact","""Illegal crossings at our southern border have been cut by over 40 percent.""","False"
"3250","http://schema.org","ClaimReview","2019-04-26","https://www.politifact.com/facebook-fact-checks/statements/2019/apr/26/viral-image/no-shakespeare-didnt-say-life-short-so-love-your-l/","PolitiFact","""Shakespeare said: ‘I always feel happy. You know why? Because I don’t expect anything from anyone. Expectations always hurt. Life is short. So love your life. Be Happy. & Keep smiling.'""","Pants on Fire"
"3251","http://schema.org","ClaimReview","2016-07-22","https://www.politifact.com/truth-o-meter/statements/2016/jul/21/donald-trump/trump-says-number-illegal-immigrant-families-cross/","PolitiFact","""The number of new illegal immigrant families who have crossed the border so far this year already exceeds the entire total from 2015.""","Half True"
"3252","http://schema.org","ClaimReview","2018-08-17","https://www.politifact.com/wisconsin/statements/2018/aug/17/tammy-baldwin/sen-tammy-baldwins-claim-about-trump-administratio/","PolitiFact","Says the Trump administration ""has banned the CDC even using the word ‘transgender.’ ""","False"
"3253","http://schema.org","ClaimReview","2018-02-21","https://www.weeklystandard.com/holmes-lybrand/fact-check-did-a-20-year-old-with-an-expired-id-buy-an-ar-15-in-5-minutes","The Weekly Standard","Did a 20-year-old with an expired ID buy an AR-15 in 5 minutes?","FALSE"
"3254","http://schema.org","ClaimReview","2018-01-31","https://www.politifact.com/truth-o-meter/statements/2018/jan/31/donald-trump/trump-exaggerates-energy-exports/","PolitiFact","""We are now, very proudly, an exporter of energy to the world.""","Mostly False"
"3255","http://schema.org","ClaimReview","2017-03-16","https://www.politifact.com/truth-o-meter/statements/2017/mar/16/donald-trump/donald-trump-says-he-learned-obama-tapped-his-phon/","PolitiFact","Says ""the New York Times wrote about"" Barack Obama wiretapping Donald Trump during the election.","False"
"3256","http://schema.org","ClaimReview","2016-07-11","https://www.politifact.com/truth-o-meter/statements/2016/jun/10/viral-image/viral-image-stretches-truth-about-college-tuition/","PolitiFact","""Tuition-free public universities and colleges are just a pipe dream. False. They were both free up until the Vietnam War.""","Mostly False"
"3257","http://schema.org","ClaimReview","2018-12-13","https://www.factcheck.org/2018/12/ruth-bader-ginsburg-taken-way-out-of-context/","FactCheck.org","Supreme Court Justice Ruth Bader Ginsburg: “I would not look to the U.S. Constitution.”","Distorts the Facts"
"3258","http://schema.org","ClaimReview","2018-05-03","https://www.politifact.com/truth-o-meter/statements/2018/may/03/bernie-s/amazon-paid-0-federal-income-taxes-2017/","PolitiFact","""You know what Amazon paid in federal income taxes last year? Zero.""","True"
"3259","http://schema.org","ClaimReview","2019-04-23","https://www.politifact.com/truth-o-meter/statements/2019/apr/23/donald-trump/no-donald-trump-not-first-president-low-approval-a/","PolitiFact","""In the ‘old days’ if you were president and you had a good economy, you were basically immune from criticism.""","Pants on Fire"
"3260","http://schema.org","ClaimReview","2019-03-14","https://www.washingtonpost.com/politics/2019/03/14/larry-kudlows-claim-that-we-have-virtually-paid-trumps-tax-cut/","Washington Post","""The tax cut was about 1.5 trillion [dollars] scored. We have virtually paid for it — I guess 80 percent paid for it — and that’s by the CBO’s own numbers.”","Four Pinocchios"
"3261","http://schema.org","ClaimReview","2016-06-06","https://www.politifact.com/truth-o-meter/statements/2016/jun/06/hillary-clinton/shot-donald-trump-hillary-clinton-correct-about-ta/","PolitiFact","""A trade war is something very different (than curbing new trade agreements). We went down that road in the 1930s. It made the Great Depression longer and more painful.""","True"
"3262","http://schema.org","ClaimReview","2016-06-09","https://www.factcheck.org/2016/06/opposition-overreach-in-virginia/","FactCheck.org","Says his GOP primary opponent, Scott Taylor, “violated federal election law 19 times.”","Distorts the Facts"
"3263","http://schema.org","ClaimReview","2017-11-16","https://www.politifact.com/texas/statements/2017/nov/16/greg-abbott/greg-abbott-makes-false-claims-about-texas-unemplo/","PolitiFact","""The Texas unemployment rate is now the lowest it’s been in 40 years & Texas led the nation last month in new job creation.""","False"
"3264","http://schema.org","ClaimReview","2018-09-18","https://www.politifact.com/truth-o-meter/statements/2018/sep/18/phil-bredesen/bredesen-blackburn-weakened-dea-opioid-enforcement/","PolitiFact","Says Marsha Blackburn ""at the behest of the pharmaceutical industry, co-sponsored a law that weakened DEA enforcement efforts against drug distribution companies that were supplying corrupt doctors and pharmacists who peddled narcotics to the black market.""","Mostly True"
"3265","http://schema.org","ClaimReview","2017-11-29","https://www.politifact.com/wisconsin/statements/2017/nov/29/mahlon-mitchell/its-close-wisconsin-doesnt-have-fastest-shrinking-/","PolitiFact","Wisconsin has ""the fastest-shrinking middle class in the country.""","Mostly False"
"3266","http://schema.org","ClaimReview","2016-10-20","https://www.politifact.com/truth-o-meter/statements/2016/oct/20/donald-trump/donald-trump-says-hillary-clinton-fought-wall-betw/","PolitiFact","Says Hillary Clinton ""wanted the wall.""","Half True"
"3267","http://schema.org","ClaimReview",NA,"https://bit.ly/2ogESta","PolitiFact","""Since 2012,"" city of Austin ""property taxes have gone up almost 30 percent while incomes have only risen 4 percent.""","False"
"3268","http://schema.org","ClaimReview","2017-07-11","https://www.factcheck.org/2017/07/trumps-unfounded-leak-claim/","FactCheck.org","Claims that former FBI Director James Comey illegally “leaked CLASSIFIED INFORMATION to the media.”","Unsupported"
"3269","http://schema.org","ClaimReview","2018-10-15","https://www.weeklystandard.com/holmes-lybrand/fact-check-mushrooms-the-size-of-trees","The Weekly Standard","Are there mushrooms the size of trees?","FALSE"
"3270","http://schema.org","ClaimReview","2017-01-28","https://www.factcheck.org/2017/01/trump-isis-and-iraqi-oil/","FactCheck.org","""It’s very interesting, had we taken the oil, you wouldn’t have ISIS because they fuel themselves with the oil. That’s where they got the money.""","Distorts The Facts"
